id,province_th,district_th,sub_district_th,province_en,district_en,sub_district_en,latitude,longitude,lat_direction,lon_direction,lat_raw,lon_raw
917,อุตรดิตถ์,พิชัย,,Uttaradit,Phichai,,17.333333,100.166667,N,E,17.20N,100.10E
918,อุตรดิตถ์,ฟากท่า,,Uttaradit,Fak Tha,,17.883333,100.883333,N,E,17.53N,100.53E
919,อุตรดิตถ์,เมืองอุตรดิตถ์,,Uttaradit,Mueang Uttaradit,,17.666667,100.216667,N,E,17.40N,100.13E
920,อุตรดิตถ์,ลับแล,,Uttaradit,Laplae,,17.783333,100.0,N,E,17.47N,100.00E
921,อุทัยธานี,ทับทัน,,Uthai Thani,Thap Than,,15.5,99.816667,N,E,15.30N,99.49E
922,อุทัยธานี,บ้านไร่,,Uthai Thani,Ban Rai,,15.1,99.416667,N,E,15.06N,99.25E
923,อุทัยธานี,เมืองอุทัยธานี,,Uthai Thani,Mueang Uthai Thani,,15.4,100.016667,N,E,15.24N,100.01E
924,อุทัยธานี,ลานสัก,,Uthai Thani,Lan Sak,,15.5,99.466667,N,E,15.30N,99.28E
925,อุทัยธานี,สว่างอารมณ์,,Uthai Thani,Sawang Arom,,15.616667,99.816667,N,E,15.37N,99.49E
926,อุทัยธานี,หนองขาหย่าง,,Uthai Thani,Nong Kha Yang,,15.316667,99.966667,N,E,15.19N,99.58E
927,อุทัยธานี,หนองฉาง,,Uthai Thani,Nong Chang,,15.316667,99.75,N,E,15.19N,99.45E
928,อุทัยธานี,ห้วยคต,,Uthai Thani,Huai Khot,,15.3,99.566667,N,E,15.18N,99.34E
929,อุบลราชธานี,กุดข้าวปุ้น,,Ubon Ratchathani,Kut Khaopun,,15.766667,105.05,N,E,15.46N,105.03E
930,อุบลราชธานี,เขมราฐ,,Ubon Ratchathani,Khemmarat,,16.033333,105.15,N,E,16.02N,105.09E
931,อุบลราชธานี,เขื่องใน,,Ubon Ratchathani,Khueang Nai,,15.3,104.566667,N,E,15.18N,104.34E
932,อุบลราชธานี,โขงเจียม,,Ubon Ratchathani,Khong Chiam,,15.45,105.5,N,E,15.27N,105.30E
933,อุบลราชธานี,ดอนมดแดง,,Ubon Ratchathani,Don Mot Daeng,,15.366667,105.0,N,E,15.22N,105.00E
934,อุบลราชธานี,เดชอุดม,,Ubon Ratchathani,Det Udom,,14.85,105.05,N,E,14.51N,105.03E
935,อุบลราชธานี,ตระการพืชผล,,Ubon Ratchathani,Trakan Phuet Phon,,15.7,105.083333,N,E,15.42N,105.05E
936,อุบลราชธานี,ตาลสุม,,Ubon Ratchathani,Tan Sum,,15.4,105.15,N,E,15.24N,105.09E
937,อุบลราชธานี,ทุ่งศรีอุดม,,Ubon Ratchathani,Thung Si Udom,,14.766667,104.95,N,E,14.46N,104.57E
938,อุบลราชธานี,นาจะหลวย,,Ubon Ratchathani,Na Chaluai,,14.633333,105.2,N,E,14.38N,105.12E
939,อุบลราชธานี,นาตาล,,Ubon Ratchathani,Na Tan,,15.9,105.266667,N,E,15.54N,105.16E
940,อุบลราชธานี,น้ำยืน,,Ubon Ratchathani,Nam Yuen,,14.533333,104.983333,N,E,14.32N,104.59E
941,อุบลราชธานี,บุณฑริก,,Ubon Ratchathani,Buntharik,,14.866667,105.416667,N,E,14.52N,105.25E
942,อุบลราชธานี,พิบูลมังสาหาร,,Ubon Ratchathani,Phibun Mangsahan,,15.083333,105.233333,N,E,15.05N,105.14E
943,อุบลราชธานี,โพธิ์ไทร,,Ubon Ratchathani,Pho Sai,,15.716667,105.383333,N,E,15.43N,105.23E
944,อุบลราชธานี,ม่วงสามสิบ,,Ubon Ratchathani,Muang Sam Sip,,15.533333,104.716667,N,E,15.32N,104.43E
945,อุบลราชธานี,เมืองอุบลราชธานี,,Ubon Ratchathani,Mueang Ubon Ratchathani,,15.333333,104.85,N,E,15.20N,104.51E
946,อุบลราชธานี,วารินชำราบ,,Ubon Ratchathani,Warin Chamrap,,15.216667,105.0,N,E,15.13N,105.00E
947,อุบลราชธานี,ศรีเมืองใหม่,,Ubon Ratchathani,Si Mueang Mai,,15.583333,105.35,N,E,15.35N,105.21E
948,อุบลราชธานี,สำโรง,,Ubon Ratchathani,Samrong,,15.016667,104.783333,N,E,15.01N,104.47E
949,อุบลราชธานี,สิรินธร,,Ubon Ratchathani,Sirindhorn,,14.983333,105.483333,N,E,14.59N,105.29E
950,อุบลราชธานี,เหล่าเสือโก้ก,,Ubon Ratchathani,Lao Suea Kok,,15.433333,104.9,N,E,15.26N,104.54E
